ID_Venta,Fecha_Venta,Producto,Precio_Unitario,Cantidad,ID_Cliente,Tipo_Pago,ID_Empleado
2328,2022-01-24 06:39:58.399466488,Portátil,824.22,3,,Transferencia,E003
2329,2022-01-24 06:54:22.687562520,Portátil,154.82,1,102.0,nan,E002
2330,2022-01-24 07:08:46.975658552,Portátil,927.16,1,,Transferencia,E001
2331,2022-01-24 07:23:11.263754584,Auriculares,257.19,4,101.0,Transferencia,E001
2332,2022-01-24 07:37:35.551850616,Tablet,294.94,1,102.0,Tarjeta Crédito,E003
2333,2022-01-24 07:51:59.839946648,Smartwatch,216.92,1,,nan,E002
2334,2022-01-24 08:06:24.128042680,Teléfono,159.87,3,,Tarjeta Crédito,E001
2335,2022-01-24 08:20:48.416138712,Cámara,601.83,3,,Efectivo,E001
2336,2022-01-24 08:35:12.704234744,Tablet,467.18,2,102.0,Efectivo,E002
2337,2022-01-24 08:49:36.992330776,Teléfono,826.05,2,101.0,nan,E001
2338,2022-01-24 09:04:01.280426808,Auriculares,370.3,4,,nan,E003
2339,2022-01-24 09:18:25.568522840,Smartwatch,791.15,2,,Tarjeta Crédito,E002
2340,2022-01-24 09:32:49.856618872,Cámara,607.01,3,103.0,Transferencia,E002
2341,2022-01-24 09:47:14.144714904,Cámara,703.26,1,,nan,E001
2342,2022-01-24 10:01:38.432810936,Auriculares,497.04,4,103.0,Tarjeta Crédito,E003
2343,2022-01-24 10:16:02.720906968,nan,313.07,4,,Efectivo,E002
2344,2022-01-24 10:30:27.009003001,Smartwatch,57.0,1,102.0,nan,E002
2345,2022-01-24 10:44:51.297099033,Tablet,291.35,4,101.0,nan,E002
2346,2022-01-24 10:59:15.585195065,nan,592.7,2,102.0,Transferencia,E001
2347,2022-01-24 11:13:39.873291097,Teléfono,555.34,4,102.0,Tarjeta Crédito,E002
2348,2022-01-24 11:28:04.161387129,Portátil,966.82,3,103.0,Efectivo,E001
2349,2022-01-24 11:42:28.449483161,nan,725.66,3,102.0,Transferencia,E001
2350,2022-01-24 11:56:52.737579193,Smartwatch,201.46,2,101.0,Efectivo,E002
2351,2022-01-24 12:11:17.025675225,Portátil,991.98,2,101.0,Efectivo,E001
2352,2022-01-24 12:25:41.313771257,Smartwatch,378.14,2,,nan,E002
2353,2022-01-24 12:40:05.601867289,Teléfono,610.44,1,103.0,Tarjeta Crédito,E003
2354,2022-01-24 12:54:29.889963321,Portátil,168.38,4,103.0,nan,E003
2355,2022-01-24 13:08:54.178059353,Tablet,724.64,4,102.0,Transferencia,E002
2356,2022-01-24 13:23:18.466155385,Smartwatch,933.8,4,,Transferencia,E001
2357,2022-01-24 13:37:42.754251417,nan,335.76,2,101.0,Tarjeta Crédito,E003
2358,2022-01-24 13:52:07.042347449,Auriculares,819.03,1,101.0,nan,E003
2359,2022-01-24 14:06:31.330443481,Smartwatch,976.18,3,101.0,Tarjeta Crédito,E003
2360,2022-01-24 14:20:55.618539513,Portátil,349.1,1,102.0,Tarjeta Crédito,E003
2361,2022-01-24 14:35:19.906635545,Auriculares,193.49,2,103.0,Efectivo,E003
2362,2022-01-24 14:49:44.194731577,Smartwatch,966.61,4,101.0,Efectivo,E001
2363,2022-01-24 15:04:08.482827609,Portátil,643.04,1,102.0,nan,E001
2364,2022-01-24 15:18:32.770923641,Portátil,204.56,3,102.0,nan,E003
2365,2022-01-24 15:32:57.059019673,Cámara,602.35,2,102.0,nan,E003
2366,2022-01-24 15:47:21.347115705,Portátil,457.51,4,102.0,Efectivo,E003
2367,2022-01-24 16:01:45.635211737,Cámara,110.23,2,103.0,Tarjeta Crédito,E003
2368,2022-01-24 16:16:09.923307769,nan,898.45,3,,nan,E001
2369,2022-01-24 16:30:34.211403801,nan,843.65,2,101.0,Efectivo,E002
2370,2022-01-24 16:44:58.499499833,Teléfono,245.71,4,101.0,Transferencia,E002
2371,2022-01-24 16:59:22.787595865,Portátil,842.73,1,,nan,E002
2372,2022-01-24 17:13:47.075691897,Smartwatch,798.83,1,,nan,E003
2373,2022-01-24 17:28:11.363787929,nan,754.4,3,101.0,nan,E001
2374,2022-01-24 17:42:35.651883961,Portátil,277.41,4,,nan,E002
2375,2022-01-24 17:56:59.939979993,Portátil,85.58,2,103.0,Transferencia,E001
2376,2022-01-24 18:11:24.228076025,nan,827.17,1,102.0,nan,E002
2377,2022-01-24 18:25:48.516172057,Cámara,797.69,4,101.0,nan,E002
2378,2022-01-24 18:40:12.804268089,Portátil,234.83,2,103.0,Efectivo,E001
2379,2022-01-24 18:54:37.092364121,Tablet,300.8,3,103.0,nan,E002
2380,2022-01-24 19:09:01.380460153,Teléfono,281.73,2,102.0,nan,E003
2381,2022-01-24 19:23:25.668556185,Auriculares,547.43,2,101.0,nan,E001
2382,2022-01-24 19:37:49.956652217,nan,741.26,4,101.0,nan,E001
2383,2022-01-24 19:52:14.244748249,Smartwatch,314.81,3,,nan,E003
2384,2022-01-24 20:06:38.532844281,Auriculares,222.25,1,102.0,Transferencia,E003
2385,2022-01-24 20:21:02.820940313,Cámara,732.21,4,101.0,Transferencia,E003
2386,2022-01-24 20:35:27.109036345,Smartwatch,940.8,1,103.0,Efectivo,E001
2387,2022-01-24 20:49:51.397132377,Teléfono,396.07,2,,Efectivo,E003
2388,2022-01-24 21:04:15.685228409,Teléfono,509.13,1,103.0,nan,E002
2389,2022-01-24 21:18:39.973324441,nan,918.19,4,,nan,E003
2390,2022-01-24 21:33:04.261420473,Auriculares,783.94,4,103.0,Efectivo,E001
2391,2022-01-24 21:47:28.549516505,Cámara,216.21,4,103.0,Tarjeta Crédito,E002
2392,2022-01-24 22:01:52.837612537,Tablet,244.89,1,102.0,nan,E001
2393,2022-01-24 22:16:17.125708569,Teléfono,100.92,3,102.0,Transferencia,E001
2394,2022-01-24 22:30:41.413804601,Smartwatch,306.74,3,102.0,nan,E002
2395,2022-01-24 22:45:05.701900633,Auriculares,499.66,3,101.0,Transferencia,E003
2396,2022-01-24 22:59:29.989996665,nan,338.99,2,,Efectivo,E002
2397,2022-01-24 23:13:54.278092697,Tablet,497.79,4,102.0,Efectivo,E001
2398,2022-01-24 23:28:18.566188729,Tablet,635.24,4,,Tarjeta Crédito,E003
2399,2022-01-24 23:42:42.854284761,Tablet,934.33,3,103.0,nan,E001
2400,2022-01-24 23:57:07.142380793,nan,927.32,1,102.0,nan,E001
2401,2022-01-25 00:11:31.430476825,Smartwatch,641.15,4,101.0,nan,E002
2402,2022-01-25 00:25:55.718572857,Portátil,397.79,3,103.0,Tarjeta Crédito,E003
2403,2022-01-25 00:40:20.006668889,nan,294.98,1,102.0,Transferencia,E003
2404,2022-01-25 00:54:44.294764921,Tablet,626.6,3,103.0,Efectivo,E002
2405,2022-01-25 01:09:08.582860953,nan,664.87,2,,nan,E002
2406,2022-01-25 01:23:32.870956985,Tablet,304.58,1,101.0,Transferencia,E003
2407,2022-01-25 01:37:57.159053017,Smartwatch,105.68,2,102.0,Transferencia,E003
2408,2022-01-25 01:52:21.447149049,Auriculares,385.85,4,102.0,nan,E001
2409,2022-01-25 02:06:45.735245081,Cámara,956.81,1,103.0,Efectivo,E001
2410,2022-01-25 02:21:10.023341113,nan,263.32,3,,nan,E002
2411,2022-01-25 02:35:34.311437145,nan,344.7,4,101.0,Efectivo,E001
2412,2022-01-25 02:49:58.599533177,Portátil,328.2,2,102.0,Transferencia,E001
2413,2022-01-25 03:04:22.887629209,Auriculares,716.3,1,102.0,Transferencia,E003
2414,2022-01-25 03:18:47.175725241,Smartwatch,748.26,2,102.0,Tarjeta Crédito,E003
2415,2022-01-25 03:33:11.463821273,Auriculares,472.1,1,103.0,nan,E001
2416,2022-01-25 03:47:35.751917305,Tablet,917.18,1,,Tarjeta Crédito,E003
2417,2022-01-25 04:02:00.040013337,Portátil,738.98,2,101.0,nan,E001
2418,2022-01-25 04:16:24.328109369,Cámara,893.58,1,102.0,Efectivo,E002
2419,2022-01-25 04:30:48.616205401,Cámara,859.49,2,101.0,nan,E001
2420,2022-01-25 04:45:12.904301433,Auriculares,783.96,2,102.0,Transferencia,E002
2421,2022-01-25 04:59:37.192397465,Portátil,354.88,2,101.0,nan,E001
2422,2022-01-25 05:14:01.480493497,Auriculares,180.01,2,101.0,nan,E002
2423,2022-01-25 05:28:25.768589529,Smartwatch,689.63,3,,Tarjeta Crédito,E001
2424,2022-01-25 05:42:50.056685561,Auriculares,715.22,2,101.0,Efectivo,E001
2425,2022-01-25 05:57:14.344781593,Cámara,765.29,2,,Transferencia,E003
2426,2022-01-25 06:11:38.632877625,Cámara,820.11,4,101.0,Efectivo,E003
2427,2022-01-25 06:26:02.920973657,Auriculares,429.55,1,102.0,Efectivo,E001
2428,2022-01-25 06:40:27.209069689,Cámara,404.54,4,101.0,Transferencia,E002
2429,2022-01-25 06:54:51.497165721,Smartwatch,350.0,2,,nan,E003
2430,2022-01-25 07:09:15.785261753,Cámara,461.43,4,102.0,nan,E003
2431,2022-01-25 07:23:40.073357785,Tablet,878.29,1,102.0,nan,E003
2432,2022-01-25 07:38:04.361453817,Tablet,51.82,2,101.0,Tarjeta Crédito,E002
2433,2022-01-25 07:52:28.649549849,Teléfono,572.56,3,103.0,Efectivo,E003
2434,2022-01-25 08:06:52.937645881,Smartwatch,262.51,1,,nan,E003
2435,2022-01-25 08:21:17.225741913,Teléfono,594.97,4,,Transferencia,E002
2436,2022-01-25 08:35:41.513837945,Auriculares,131.91,1,,nan,E001
2437,2022-01-25 08:50:05.801933977,Auriculares,130.47,4,103.0,Transferencia,E002
2438,2022-01-25 09:04:30.090030010,Auriculares,230.49,4,103.0,Tarjeta Crédito,E001
2439,2022-01-25 09:18:54.378126042,Auriculares,985.8,3,101.0,Efectivo,E001
2440,2022-01-25 09:33:18.666222074,Cámara,663.54,2,102.0,Tarjeta Crédito,E002
2441,2022-01-25 09:47:42.954318106,Teléfono,459.43,3,101.0,Tarjeta Crédito,E001
2442,2022-01-25 10:02:07.242414138,nan,336.49,3,101.0,Efectivo,E003
2443,2022-01-25 10:16:31.530510170,Auriculares,601.79,3,,Transferencia,E003
2444,2022-01-25 10:30:55.818606202,Tablet,480.54,1,103.0,Efectivo,E003
2445,2022-01-25 10:45:20.106702234,Cámara,489.15,3,103.0,nan,E002
2446,2022-01-25 10:59:44.394798266,Teléfono,415.59,4,,Tarjeta Crédito,E001
2447,2022-01-25 11:14:08.682894298,Smartwatch,279.17,1,102.0,Transferencia,E001
2448,2022-01-25 11:28:32.970990330,Cámara,130.23,4,101.0,Transferencia,E002
2449,2022-01-25 11:42:57.259086362,Portátil,701.88,4,,Tarjeta Crédito,E003
2450,2022-01-25 11:57:21.547182394,Auriculares,218.39,4,,Transferencia,E002
2451,2022-01-25 12:11:45.835278426,Tablet,454.22,2,103.0,Efectivo,E003
2452,2022-01-25 12:26:10.123374458,Smartwatch,607.89,2,101.0,Efectivo,E003
2453,2022-01-25 12:40:34.411470490,Teléfono,189.51,2,101.0,Transferencia,E002
2454,2022-01-25 12:54:58.699566522,Cámara,617.49,4,,Tarjeta Crédito,E002
2455,2022-01-25 13:09:22.987662554,Teléfono,394.07,1,102.0,Tarjeta Crédito,E002
2456,2022-01-25 13:23:47.275758586,Portátil,292.82,4,102.0,Tarjeta Crédito,E001
2457,2022-01-25 13:38:11.563854618,Tablet,571.17,4,102.0,nan,E001
2458,2022-01-25 13:52:35.851950650,Smartwatch,989.61,3,103.0,Tarjeta Crédito,E003
2459,2022-01-25 14:07:00.140046682,nan,780.16,1,,Transferencia,E002
2460,2022-01-25 14:21:24.428142714,Cámara,320.99,2,,nan,E001
2461,2022-01-25 14:35:48.716238746,Smartwatch,526.46,4,102.0,Tarjeta Crédito,E002
2462,2022-01-25 14:50:13.004334778,Portátil,435.77,3,,nan,E001
2463,2022-01-25 15:04:37.292430810,Tablet,549.19,1,103.0,Tarjeta Crédito,E001
2464,2022-01-25 15:19:01.580526842,Auriculares,706.97,3,102.0,Transferencia,E001
2465,2022-01-25 15:33:25.868622874,Teléfono,798.35,4,101.0,Transferencia,E002
2466,2022-01-25 15:47:50.156718906,nan,957.99,3,102.0,Transferencia,E003
2467,2022-01-25 16:02:14.444814938,Portátil,330.31,3,102.0,Efectivo,E003
2468,2022-01-25 16:16:38.732910970,Smartwatch,358.04,1,101.0,Efectivo,E002
2469,2022-01-25 16:31:03.021007002,Smartwatch,71.26,3,102.0,Tarjeta Crédito,E001
2470,2022-01-25 16:45:27.309103034,Teléfono,334.68,2,102.0,Efectivo,E001
2471,2022-01-25 16:59:51.597199066,Teléfono,944.62,1,,nan,E002
2472,2022-01-25 17:14:15.885295098,Portátil,841.73,1,103.0,Efectivo,E002
2473,2022-01-25 17:28:40.173391130,Portátil,163.04,2,102.0,Tarjeta Crédito,E002
2474,2022-01-25 17:43:04.461487162,Cámara,966.41,2,,Tarjeta Crédito,E002
2475,2022-01-25 17:57:28.749583194,Tablet,893.52,4,103.0,nan,E003
2476,2022-01-25 18:11:53.037679226,nan,865.19,1,,Efectivo,E001
2477,2022-01-25 18:26:17.325775258,Smartwatch,927.78,3,102.0,Transferencia,E002
2478,2022-01-25 18:40:41.613871290,Auriculares,557.29,2,102.0,Efectivo,E003
2479,2022-01-25 18:55:05.901967322,Tablet,972.41,4,,Efectivo,E002
2480,2022-01-25 19:09:30.190063354,Smartwatch,74.89,4,103.0,Transferencia,E001
2481,2022-01-25 19:23:54.478159386,nan,584.31,2,103.0,nan,E002
2482,2022-01-25 19:38:18.766255418,Smartwatch,404.44,4,,Tarjeta Crédito,E001
2483,2022-01-25 19:52:43.054351450,nan,585.86,2,103.0,nan,E003
2484,2022-01-25 20:07:07.342447482,Auriculares,903.45,3,102.0,Transferencia,E003
2485,2022-01-25 20:21:31.630543514,Auriculares,476.9,4,103.0,nan,E002
2486,2022-01-25 20:35:55.918639546,nan,266.08,3,102.0,Tarjeta Crédito,E003
2487,2022-01-25 20:50:20.206735578,Cámara,390.8,1,103.0,Transferencia,E003
2488,2022-01-25 21:04:44.494831610,nan,473.45,3,,nan,E001
2489,2022-01-25 21:19:08.782927642,Tablet,482.19,4,101.0,Efectivo,E001
2490,2022-01-25 21:33:33.071023674,Portátil,370.94,1,103.0,nan,E002
2491,2022-01-25 21:47:57.359119706,Teléfono,489.51,1,102.0,Efectivo,E001
2492,2022-01-25 22:02:21.647215738,Smartwatch,379.19,4,,Tarjeta Crédito,E003
2493,2022-01-25 22:16:45.935311770,Cámara,335.56,2,102.0,nan,E002
2494,2022-01-25 22:31:10.223407802,Cámara,868.17,1,102.0,Transferencia,E002
2495,2022-01-25 22:45:34.511503834,Cámara,852.91,4,101.0,nan,E001
2496,2022-01-25 22:59:58.799599866,Portátil,319.82,4,,Transferencia,E002
2497,2022-01-25 23:14:23.087695898,Smartwatch,897.5,1,101.0,nan,E002
2498,2022-01-25 23:28:47.375791930,nan,452.48,2,,nan,E002
2499,2022-01-25 23:43:11.663887962,Teléfono,377.8,4,103.0,Efectivo,E002
2500,2022-01-25 23:57:35.951983994,Auriculares,253.67,1,,Tarjeta Crédito,E003
2501,2022-01-26 00:12:00.240080026,Smartwatch,725.45,1,,nan,E001
2502,2022-01-26 00:26:24.528176058,Portátil,77.69,3,101.0,Transferencia,E003
2503,2022-01-26 00:40:48.816272090,Tablet,620.78,4,101.0,Efectivo,E001
2504,2022-01-26 00:55:13.104368122,Tablet,76.58,4,101.0,Tarjeta Crédito,E003
2505,2022-01-26 01:09:37.392464154,Portátil,327.71,4,102.0,Transferencia,E001
2506,2022-01-26 01:24:01.680560186,Cámara,974.35,1,103.0,nan,E002
2507,2022-01-26 01:38:25.968656218,Portátil,612.24,4,101.0,Efectivo,E001
2508,2022-01-26 01:52:50.256752250,Smartwatch,328.36,3,,Transferencia,E003
2509,2022-01-26 02:07:14.544848282,nan,323.92,4,102.0,Tarjeta Crédito,E003
2510,2022-01-26 02:21:38.832944314,Teléfono,169.12,1,101.0,Efectivo,E003
2511,2022-01-26 02:36:03.121040346,Smartwatch,364.27,2,103.0,Efectivo,E002
2512,2022-01-26 02:50:27.409136378,Auriculares,477.81,1,103.0,nan,E003
2513,2022-01-26 03:04:51.697232410,nan,728.03,2,102.0,Efectivo,E001
2514,2022-01-26 03:19:15.985328442,Auriculares,588.32,3,103.0,Tarjeta Crédito,E002
2515,2022-01-26 03:33:40.273424474,Auriculares,89.71,3,102.0,Efectivo,E002
2516,2022-01-26 03:48:04.561520506,nan,378.69,3,101.0,nan,E003
2517,2022-01-26 04:02:28.849616538,Smartwatch,98.45,2,,nan,E002
2518,2022-01-26 04:16:53.137712570,Auriculares,941.82,2,102.0,Efectivo,E001
2519,2022-01-26 04:31:17.425808602,Cámara,454.21,2,103.0,nan,E003
2520,2022-01-26 04:45:41.713904634,Smartwatch,618.88,1,101.0,Tarjeta Crédito,E003
2521,2022-01-26 05:00:06.002000666,nan,743.77,4,103.0,Efectivo,E002
2522,2022-01-26 05:14:30.290096698,Smartwatch,53.39,4,101.0,nan,E001
2523,2022-01-26 05:28:54.578192730,Tablet,150.34,1,102.0,Tarjeta Crédito,E003
2524,2022-01-26 05:43:18.866288762,Tablet,559.39,3,102.0,Transferencia,E002
2525,2022-01-26 05:57:43.154384794,Portátil,621.13,3,101.0,nan,E002
2526,2022-01-26 06:12:07.442480826,Auriculares,738.09,4,102.0,Tarjeta Crédito,E002
2527,2022-01-26 06:26:31.730576858,Tablet,159.02,4,,nan,E002
2528,2022-01-26 06:40:56.018672890,Teléfono,389.39,1,,Tarjeta Crédito,E003
2529,2022-01-26 06:55:20.306768922,nan,759.44,1,,Efectivo,E002
2530,2022-01-26 07:09:44.594864954,Portátil,277.23,4,103.0,Transferencia,E001
2531,2022-01-26 07:24:08.882960986,Cámara,969.1,1,101.0,Tarjeta Crédito,E003
2532,2022-01-26 07:38:33.171057019,Tablet,975.73,4,103.0,Tarjeta Crédito,E003
2533,2022-01-26 07:52:57.459153051,Auriculares,511.23,3,101.0,Tarjeta Crédito,E002
2534,2022-01-26 08:07:21.747249083,nan,173.78,1,,nan,E003
2535,2022-01-26 08:21:46.035345115,nan,67.65,1,103.0,Efectivo,E003
2536,2022-01-26 08:36:10.323441147,nan,162.31,3,102.0,Transferencia,E001
2537,2022-01-26 08:50:34.611537179,Cámara,407.6,4,103.0,nan,E001
2538,2022-01-26 09:04:58.899633211,Teléfono,371.2,1,,Transferencia,E002
2539,2022-01-26 09:19:23.187729243,Teléfono,784.16,1,,Efectivo,E003
2540,2022-01-26 09:33:47.475825275,Teléfono,591.27,2,,Tarjeta Crédito,E002
2541,2022-01-26 09:48:11.763921307,Cámara,466.85,4,102.0,Transferencia,E003
2542,2022-01-26 10:02:36.052017339,Smartwatch,184.09,1,,Efectivo,E002
2543,2022-01-26 10:17:00.340113371,Tablet,187.64,1,,Tarjeta Crédito,E001
2544,2022-01-26 10:31:24.628209403,Tablet,773.11,3,103.0,Transferencia,E001
2545,2022-01-26 10:45:48.916305435,Smartwatch,941.83,4,101.0,Tarjeta Crédito,E002
2546,2022-01-26 11:00:13.204401467,Smartwatch,294.05,4,103.0,Efectivo,E003
2547,2022-01-26 11:14:37.492497499,Auriculares,552.21,4,103.0,nan,E002
2548,2022-01-26 11:29:01.780593531,Smartwatch,828.89,1,101.0,Efectivo,E002
2549,2022-01-26 11:43:26.068689563,Cámara,816.56,4,102.0,Tarjeta Crédito,E002
2550,2022-01-26 11:57:50.356785595,Tablet,660.71,3,103.0,Efectivo,E001
2551,2022-01-26 12:12:14.644881627,Smartwatch,90.78,2,103.0,Tarjeta Crédito,E002
2552,2022-01-26 12:26:38.932977659,Portátil,200.05,2,101.0,Efectivo,E003
2553,2022-01-26 12:41:03.221073691,Auriculares,848.44,1,101.0,Efectivo,E001
2554,2022-01-26 12:55:27.509169723,Tablet,821.38,4,,Efectivo,E002
2555,2022-01-26 13:09:51.797265755,Portátil,683.27,3,103.0,Tarjeta Crédito,E002
2556,2022-01-26 13:24:16.085361787,Auriculares,598.36,4,,Transferencia,E001
2557,2022-01-26 13:38:40.373457819,Teléfono,303.41,2,101.0,Transferencia,E002
2558,2022-01-26 13:53:04.661553851,Teléfono,680.17,3,102.0,Transferencia,E001
2559,2022-01-26 14:07:28.949649883,Portátil,152.06,4,102.0,nan,E001
2560,2022-01-26 14:21:53.237745915,Teléfono,955.99,2,,Efectivo,E002
2561,2022-01-26 14:36:17.525841947,Portátil,595.24,3,103.0,Tarjeta Crédito,E003
2562,2022-01-26 14:50:41.813937979,Auriculares,119.77,3,101.0,Efectivo,E002
2563,2022-01-26 15:05:06.102034011,Tablet,866.82,4,103.0,nan,E003
2564,2022-01-26 15:19:30.390130043,Auriculares,587.09,3,102.0,Tarjeta Crédito,E003
2565,2022-01-26 15:33:54.678226075,Portátil,264.31,2,,Efectivo,E001
2566,2022-01-26 15:48:18.966322107,nan,93.27,3,102.0,nan,E003
2567,2022-01-26 16:02:43.254418139,Cámara,985.33,2,102.0,Transferencia,E001
2568,2022-01-26 16:17:07.542514171,Cámara,520.42,4,102.0,Transferencia,E002
2569,2022-01-26 16:31:31.830610203,nan,262.83,4,102.0,nan,E003
2570,2022-01-26 16:45:56.118706235,Smartwatch,597.16,2,,Transferencia,E001
2571,2022-01-26 17:00:20.406802267,Smartwatch,233.54,3,103.0,nan,E003
2572,2022-01-26 17:14:44.694898299,Smartwatch,299.68,4,102.0,Transferencia,E002
2573,2022-01-26 17:29:08.982994331,Portátil,928.63,2,,nan,E001
2574,2022-01-26 17:43:33.271090363,Teléfono,338.98,3,103.0,Tarjeta Crédito,E001
2575,2022-01-26 17:57:57.559186395,Portátil,552.08,2,102.0,Efectivo,E002
2576,2022-01-26 18:12:21.847282427,Smartwatch,328.24,4,101.0,Transferencia,E002
2577,2022-01-26 18:26:46.135378459,Tablet,446.04,2,102.0,Efectivo,E001
2578,2022-01-26 18:41:10.423474491,Auriculares,611.07,3,101.0,Efectivo,E002
2579,2022-01-26 18:55:34.711570523,Portátil,773.86,3,103.0,Efectivo,E001
2580,2022-01-26 19:09:58.999666555,Smartwatch,57.67,3,101.0,Transferencia,E002
2581,2022-01-26 19:24:23.287762587,nan,253.18,4,102.0,Transferencia,E002
2582,2022-01-26 19:38:47.575858619,Tablet,812.96,1,101.0,Tarjeta Crédito,E002
2583,2022-01-26 19:53:11.863954651,Cámara,301.44,4,102.0,Tarjeta Crédito,E003
2584,2022-01-26 20:07:36.152050683,Portátil,156.78,2,,Tarjeta Crédito,E002
2585,2022-01-26 20:22:00.440146715,Teléfono,365.42,4,102.0,Transferencia,E003
2586,2022-01-26 20:36:24.728242747,Smartwatch,695.9,3,103.0,nan,E003
2587,2022-01-26 20:50:49.016338779,Portátil,669.55,1,,Transferencia,E003
2588,2022-01-26 21:05:13.304434811,Smartwatch,856.6,3,102.0,Efectivo,E002
2589,2022-01-26 21:19:37.592530843,Cámara,943.73,4,,nan,E003
2590,2022-01-26 21:34:01.880626875,Smartwatch,689.37,3,102.0,Transferencia,E001
2591,2022-01-26 21:48:26.168722907,Smartwatch,867.21,1,,Transferencia,E001
2592,2022-01-26 22:02:50.456818939,Tablet,299.55,1,101.0,nan,E002
2593,2022-01-26 22:17:14.744914971,Portátil,470.4,4,,Transferencia,E003
2594,2022-01-26 22:31:39.033011003,Portátil,352.0,1,102.0,nan,E001
2595,2022-01-26 22:46:03.321107035,Smartwatch,780.83,2,101.0,Efectivo,E001
2596,2022-01-26 23:00:27.609203067,nan,760.65,4,103.0,Tarjeta Crédito,E002
2597,2022-01-26 23:14:51.897299099,Teléfono,431.25,2,103.0,Transferencia,E003
2598,2022-01-26 23:29:16.185395131,Portátil,683.15,4,103.0,Transferencia,E001
2599,2022-01-26 23:43:40.473491163,Auriculares,62.41,3,,Transferencia,E002
2600,2022-01-26 23:58:04.761587195,nan,911.25,1,102.0,Transferencia,E002
2601,2022-01-27 00:12:29.049683227,nan,451.68,3,101.0,Transferencia,E001
2602,2022-01-27 00:26:53.337779259,Portátil,910.98,3,102.0,nan,E003
2603,2022-01-27 00:41:17.625875291,Tablet,93.26,3,101.0,Tarjeta Crédito,E002
2604,2022-01-27 00:55:41.913971323,nan,129.38,1,102.0,Transferencia,E001
2605,2022-01-27 01:10:06.202067355,Auriculares,524.89,4,,Tarjeta Crédito,E002
2606,2022-01-27 01:24:30.490163387,Teléfono,261.0,1,,nan,E002
2607,2022-01-27 01:38:54.778259419,Tablet,743.67,1,103.0,nan,E001
2608,2022-01-27 01:53:19.066355451,Teléfono,698.74,2,,Transferencia,E002
2609,2022-01-27 02:07:43.354451483,nan,649.13,2,103.0,Tarjeta Crédito,E001
2610,2022-01-27 02:22:07.642547515,nan,848.94,1,103.0,Efectivo,E002
2611,2022-01-27 02:36:31.930643547,nan,854.25,4,,Transferencia,E002
2612,2022-01-27 02:50:56.218739579,Portátil,307.2,1,101.0,nan,E001
2613,2022-01-27 03:05:20.506835611,Portátil,259.82,1,101.0,Tarjeta Crédito,E002
2614,2022-01-27 03:19:44.794931644,Portátil,693.6,4,103.0,Efectivo,E001
2615,2022-01-27 03:34:09.083027676,Cámara,153.84,2,,nan,E003
2616,2022-01-27 03:48:33.371123708,Cámara,242.13,2,102.0,Tarjeta Crédito,E003
2617,2022-01-27 04:02:57.659219740,Cámara,895.41,3,103.0,Efectivo,E001
2618,2022-01-27 04:17:21.947315772,Auriculares,660.27,1,,nan,E003
2619,2022-01-27 04:31:46.235411804,Cámara,236.67,1,103.0,Efectivo,E001
2620,2022-01-27 04:46:10.523507836,Smartwatch,700.48,2,,Tarjeta Crédito,E003
2621,2022-01-27 05:00:34.811603868,Smartwatch,227.35,2,101.0,Efectivo,E003
2622,2022-01-27 05:14:59.099699900,Portátil,655.86,3,,Tarjeta Crédito,E002
2623,2022-01-27 05:29:23.387795932,Portátil,256.12,1,102.0,Tarjeta Crédito,E001
2624,2022-01-27 05:43:47.675891964,Teléfono,727.96,2,103.0,Efectivo,E003
2625,2022-01-27 05:58:11.963987996,Tablet,983.1,4,102.0,Tarjeta Crédito,E002
2626,2022-01-27 06:12:36.252084028,Tablet,516.92,1,,Tarjeta Crédito,E002
2627,2022-01-27 06:27:00.540180060,Auriculares,678.74,2,102.0,Tarjeta Crédito,E001
2628,2022-01-27 06:41:24.828276092,Tablet,999.35,4,,Transferencia,E001
2629,2022-01-27 06:55:49.116372124,nan,431.39,3,102.0,Tarjeta Crédito,E001
2630,2022-01-27 07:10:13.404468156,Auriculares,820.83,1,103.0,Transferencia,E003
2631,2022-01-27 07:24:37.692564188,Teléfono,147.1,4,,Efectivo,E002
2632,2022-01-27 07:39:01.980660220,Portátil,61.15,3,102.0,Transferencia,E002
2633,2022-01-27 07:53:26.268756252,Portátil,967.42,4,101.0,Transferencia,E001
2634,2022-01-27 08:07:50.556852284,Auriculares,627.29,2,,Transferencia,E002
2635,2022-01-27 08:22:14.844948316,Cámara,401.27,1,102.0,Transferencia,E001
2636,2022-01-27 08:36:39.133044348,Teléfono,483.76,2,,Transferencia,E003
2637,2022-01-27 08:51:03.421140380,Smartwatch,150.22,2,101.0,Efectivo,E003
2638,2022-01-27 09:05:27.709236412,Portátil,77.03,2,,Transferencia,E002
2639,2022-01-27 09:19:51.997332444,Portátil,768.74,4,101.0,nan,E002
2640,2022-01-27 09:34:16.285428476,nan,559.08,4,101.0,Tarjeta Crédito,E001
2641,2022-01-27 09:48:40.573524508,Teléfono,904.16,4,,Efectivo,E001
2642,2022-01-27 10:03:04.861620540,Smartwatch,631.05,4,,Transferencia,E001
2643,2022-01-27 10:17:29.149716572,Smartwatch,494.77,4,101.0,nan,E002
2644,2022-01-27 10:31:53.437812604,Auriculares,616.57,3,102.0,Efectivo,E003
2645,2022-01-27 10:46:17.725908636,Cámara,659.27,1,101.0,Efectivo,E003
